,original,name,price,link,image,contact,ownerName,city,district,unit,standardPrice
917,tomato,Red Tomato,12,aarohiagrointernational/fresh-tomatoes.html,https://5.imimg.com/data5/OI/MX/YK/SELLER-14468566/red-tomato-125x125.jpg,8047642192,Aarohi Agro International,Nashik,,Kilogram,12/Kilogram
918,tomato,DeBesto Ruggiero Premium Italian Peeled Tomato Pomodori Pelati Vegetables - 2.5Kg,540,bestproductssolutions/,https://5.imimg.com/data5/SELLER/Default/2023/2/EC/EG/UQ/156443344/debesto-ruggiero-premium-italian-peeled-tomato-pomodori-pelati-vegetables-2-5kg-125x125.jpg,8043850374,BEST PRODUCTS & SOLUTIONS,New Delhi,,Kg,540/Kg
919,tomato,Pan India Indian Tomato,25,deepak-import-and-export/organic-vegetable.html,https://5.imimg.com/data5/SELLER/Default/2022/11/RW/WU/PF/40452634/tomato-125x125.jpg,8047636990,Deepak Hanumant Sagat,Pune,,Kg,25/Kg
920,tomato,Tomato,170,redonion/organic-tomato.html,https://5.imimg.com/data5/ANDROID/Default/2021/6/XK/LK/NZ/38314682/img-20210621-wa0016-jpg-125x125.jpg,7942544208,Red Onion,Nashik,,Kg,170/Kg
921,tomato,"A Grade Red Fresh Export Quality Tomato Hybrid, Crate, 7.5KG",600,muscat-trading-co/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/9/SD/XW/XA/53403051/fresh-tomato-hybrid-125x125.jpeg,8048618905,Muscat Trading Company & Services (MTCO),Coimbatore,,Box,600/Box
922,tomato,Fresh Tomato,20,ronsin-international/fresh-tomato.html,https://5.imimg.com/data5/PO/OM/CT/SELLER-13803456/fresh-tomato-125x125.jpg,7942546950,Ronsin International,New Delhi,,Kg,20/Kg
923,tomato,Maharashtra Indian Fresh Red Tomato,6,nishantenterprises-nashik/red-tomato.html,https://5.imimg.com/data5/ANDROID/Default/2021/9/WR/WQ/FQ/77992865/img-20210819-wa0020-jpg-125x125.jpg,8048986663,Nishant Enterprises,Nashik,,Kg,6/Kg
924,tomato,Fresh Tomato,30,dharsiniexports/fresh-vegetables.html,https://5.imimg.com/data5/PH/TG/MY-1600400/fresh-tomato-125x125.jpg,8048609802,Dharsini Exports,Coimbatore,,Kg,30/Kg
925,tomato,Fresh Export Quality Tomato,30,urban-growers/fresh-tomato.html,https://5.imimg.com/data5/PV/OF/LY/SELLER-24867104/fresh-export-quality-tomato-125x125.jpeg,8047640338,Urban Growers LLP,New Delhi,,Kg,30/Kg
926,tomato,Farm Fresh Tomato,7,krishisutra-ag-patna/fresh-tomatos.html,https://5.imimg.com/data5/QP/SO/TK/SELLER-48729318/2-125x125.jpg,8046048683,Krishisutra Agro Producer Company Limited,Patna,,Kilogram,7/Kilogram
927,tomato,A Grade Fresh Tomato (Hybrid And Indian),20,biruaenterprises/,https://5.imimg.com/data5/KT/RD/AF/SELLER-93035610/tometo-hybrid-and-indian--125x125.jpg,7942544286,Birua Enterprises,Jamshedpur,East Singhbhum,Kg,20/Kg
928,tomato,Hybrid Syenzenta Sahoo Tomoto,950,geetaseedsandpesticides/,https://5.imimg.com/data5/IOS/Default/2021/3/XO/RB/CR/108430503/product-jpeg-125x125.png,7942536385,Geeta Seeds & Pesticides,Hyderabad,,TONNE,950/TONNE
929,tomato,"Broccoli & Chinese Cabbage A Grade Cherry Tomato Yellow, Packaging Type: Packet, Packaging Size: 20 Seeds",100,irishybridseeds/cherry-tomato.html,https://5.imimg.com/data5/SELLER/Default/2022/8/TD/HO/KO/63142313/whatsapp-image-2022-08-08-at-11-24-09-am-1--125x125.jpeg,8047690695,Iris Hybrid Seeds Pvt. Ltd.,Delhi,,Kg,100/Kg
930,tomato,Peeled Tomatoes,350,sarwar-food-products/,https://5.imimg.com/data5/ANDROID/Default/2022/1/WW/VV/NR/87918828/product-jpeg-125x125.jpg,8046060711,Sarwar Food Products,Thane,,Piece,350/Piece
931,tomato,Maharashtra Tomato A Grade,30,sai-hightech-agro/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/TD/MU/QV/22091398/tomato-a-grade-125x125.webp,7942672903,Sai Hightech Agro,Mumbai,,Kg,30/Kg
932,tomato,Maharashtra Indian Fresh Tomato,25,greenearth-enterprise/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/BL/ZS/AJ/180644982/2021-02-08-125x125.jpg,7942546928,Green Earth Enterprise,Surat,,Kg,25/Kg
933,tomato,Kakdwip Hybrid Tomato Vegetables,20.00,aashirwad-enterprise-kotbar/,https://5.imimg.com/data5/ANDROID/Default/2022/5/DJ/CO/AN/104866632/product-jpeg-125x125.jpg,8047305418,Aashirwad Enterprise,Kotbar,East Medinipur,Kg,20/Kg
934,tomato,Fresh Tomato,10,anaya-entp/fresh-vegetables.html,https://5.imimg.com/data5/CP/HF/MY-26510398/fresh-tomato-125x125.jpg,8046037448,Anaya Enterprises,Nagpur,,Kg,10/Kg
935,tomato,Maharashtra Fresh Hybrid Red Tomato,26,poonaagrocart/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/EL/RI/TQ/122538668/fresh-hybrid-red-tomato-125x125.jpg,7942797530,Poonaagrocart LLP,Pune,,Kg,26/Kg
936,tomato,Pan India Indian Fresh Red Tomato,35,tetmechsfood/fresh-tomato.html,https://5.imimg.com/data5/SELLER/Default/2023/1/LU/SE/KA/184115684/tomatoes-1296x728-feature-jpg-125x125.jpg,7942817616,Tetmechs Food,Bagicha,Jashpur,Kg,35/Kg
937,tomato,"Broccoli A Grade Red Cherry Tomatoes, Packaging Type: Carton, Packaging Size: 5 Kg",10,fklickfab/,https://5.imimg.com/data5/SELLER/Default/2022/6/GV/XO/JY/2211711/images-1--125x125.jpg,8046030441,Fklick Fab Private Limited,New Delhi,,Kg,10/Kg
938,tomato,Maharashtra Indian Oragnic Fresh Red Tomatoes,40,freshfarmbagproducer-company/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/9/OV/KF/TV/27589239/oragnic-fresh-red-tomatoes-125x125.jpg,8047851058,Fresh Farm Bag Producer Company Limited,Nashik,,Kg,40/Kg
939,tomato,Karnataka Hybrid Indian Desi Tamato,80,apm-foodmart/,https://5.imimg.com/data5/SELLER/Default/2022/11/AJ/FV/BM/163440635/61nbzw6ahgl-sl1200--125x125.jpg,7942674229,APM Food Mart,Bengaluru,,Kg,80/Kg
940,tomato,A Grade Red Tomato,60,sai-srinivasa-timbers/red-tomato.html,https://5.imimg.com/data5/SELLER/Default/2020/10/LG/YD/XL/48173682/a-grade-red-tomato-125x125.jpg,8048615156,Sai Srinivasa Timbers,Hyderabad,,Kilogram,60/Kilogram
941,tomato,Roma Tomato,200,tattvafarms/red-tomato.html,https://5.imimg.com/data5/SELLER/Default/2021/2/NN/LS/AD/3640922/roma-tomatoes-125x125.jpeg,8046064893,Tattva Farms,Mumbai,,Kg,200/Kg
942,tomato,Indian A Grade Red Tomato,33,lalittraders-jaipur/fresh-tomato.html,https://5.imimg.com/data5/SELLER/Default/2022/9/VJ/CY/HY/108793108/organic-lemon-125x125.png,8043894381,M/S Lalit Traders,Jaipur,,Kg,33/Kg
943,tomato,Indian A Grade Export Quality Green Tomato Nashik Mumbai,300,sharpaninternational/,https://5.imimg.com/data5/ANDROID/Default/2020/11/BN/QO/LU/40752733/img-20201127-wa0044-jpg-125x125.jpg,8046073363,Sharpan International,Thane,,KG,300/KG
944,tomato,Indian Fresh Tomato,8,shree-bhaagyoday-agro/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/9/SF/EU/IE/159391136/tomato-2-125x125.jpeg,8048212714,Shree Bhaagyoday Agro & Foods Private Limited,Pune,,Kg,8/Kg
945,tomato,Maharashtra Indian A Grade Red Tomato,30,nandjtradingcompany/red-tomato.html,https://5.imimg.com/data5/SELLER/Default/2023/3/292128947/DI/UL/MG/147559954/a-grade-red-tomato-125x125.png,7942823506,N And J Trading Company,Nashik,,Kg,30/Kg
946,tomato,"Actuala Fast Food Tomato Ketchup, Packaging Type: Pouch, Packaging Size: 100g",110,dmexports-mahuva/tomato-ketchup.html,https://5.imimg.com/data5/SELLER/Default/2023/2/NW/PB/HF/16145092/12-125x125.png,7942815043,D M Exports,Mahuva,Bhavnagar,Pouch,110/Pouch
947,tomato,"A Grade Fresh Green Tomato for Gulf Export Purpose, Carton",,krushirjainternational/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/5/IO/PV/EF/29495276/img-20190910-wa0018-jpg-125x125.jpg,8047639422,Krushirja International,Navi Mumbai,Thane,Kg,
948,tomato,"Sahoo , Abhilash variety available",,bhoomiagrofirm/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/10/IU/PI/AR/45561115/product-jpeg-125x125.jpg,7942544705,Bhoomi Agro Firm,Katni,,Carat,
949,tomato,Indian Red Tomato,,neumec-exim/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/2/OC/YX/MA/58575982/114-125x125.jpg,7942823265,NEUMEC EXIM PRIVATE LIMITED,Mumbai,,Packet,
950,tomato,Tomato,5,steadfast-exports/tomato.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/WB/TA/CK/79733849/product-jpeg-125x125.jpg,8047670739,Steadfast Exports,Pune,,Kg,5/Kg
951,tomato,Maharashtra Hybrid A Grade Red Fresh Tomato,200,pacificoceaninternational/,https://5.imimg.com/data5/SELLER/Default/2023/3/293385367/JG/SE/LR/132485453/fresh-red-tomato-125x125.png,7942823226,Pacific Ocean International,Chhiri,Valsad,Kg,200/Kg
952,turmeric,"Curcuma Longa Haldi, 25 Kg, Finger",6000,konark-herbals/herbal-products.html,https://4.imimg.com/data4/MF/TC/MY-488295/curcuma-longa-curcumin-95-by-hplc-125x125.jpg,8046050001,Konark Herbals & Health Care,Daman,,Kg,"6,000/Kg"
953,turmeric,"Whole Turmeric Finger, Packaging: 50 Kgs in New Single Gunny Bags",,surendra-ray-co/whole-spices.html,https://5.imimg.com/data5/XN/QR/MY-250143/turmeric-finger-turmeric-whole-125x125.jpg,8048951596,Surendraray & Co,Mumbai,,,
954,turmeric,Turmeric Root Tbc - Tea Bag Cut,160,herbscropsoverseas/tea-bag-cut-ingredients.html,https://5.imimg.com/data5/SELLER/Default/2021/10/XJ/OP/HM/7835897/turmeric-root-tbc-tea-bag-cut-125x125.png,8046041598,HNCO Organics Private Limited,Ahmedabad,,KG,160/KG
955,turmeric,Turmeric Powder,800,natural-hub-newdelhi/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/12/JU/IF/CZ/104938620/screenshot-2022-12-19-085919-125x125.png,8048612614,Natural Hub,New Delhi,,Kg,800/Kg
956,turmeric,"Turmeric Haldi Powder, 500 gm",135,s-s-foodproducts/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/10/MR/LP/EB/7969826/haldi-powder-125x125.jpg,8047304291,S S Food Products,Bantwal,Dakshina Kannada,Kg,135/Kg
957,turmeric,"Kali Haldi Black Turmeric Curcuma Caesia, 25 Kg",165,maatitatvaagroindustries/black-turmeric.html,https://5.imimg.com/data5/SELLER/Default/2022/12/MF/MS/DZ/86539219/kali-haldi-black-turmeric-curcuma-caesia-125x125.jpg,8048989407,Maatitatva Agro Industries Private Limited,Indore,,Kg,165/Kg
958,turmeric,Black Turmeric Wild,200,ab-agrotech/black-turmeric.html,https://5.imimg.com/data5/ANDROID/Default/2023/2/LQ/LX/RH/64703810/product-jpeg-125x125.jpg,8047633917,JAI GANESH ENGINEERING,Pune,,Kg,200/Kg
959,turmeric,Aura Kasthoori Manjal Wild Turmeric,87,auraspices/turmeric.html,https://5.imimg.com/data5/ANDROID/Default/2023/2/LG/XZ/PW/147644218/product-jpeg-125x125.jpg,8047623116,Aura Spices Private Limited,Kochi,Ernakulam,Kg,87/Kg
960,turmeric,Turmeric Finger,92,farmvillafoodindustries/spices.html,https://5.imimg.com/data5/SELLER/Default/2022/6/XW/HU/TH/5751538/turmeric-finger-125x125.JPG,8046079949,Farmvilla Food Industries Private Limited,Ahmedabad,,Kg,92/Kg
961,turmeric,"Organic Fresh Turmeric (Kachhi Haldi), 25 Kg, Finger",30,geetaexports-ghaziabad/spices.html,https://5.imimg.com/data5/SELLER/Default/2022/9/UX/DY/MD/110228461/organic-fresh-turmeric-kachhi-haldi--125x125.jpeg,8048970207,Geeta Exports,Ghaziabad,,Kg,30/Kg
962,turmeric,"Raw Turmeric Bulb, 25 Kg, Finger",80,samridi-herbs/,https://5.imimg.com/data5/ANDROID/Default/2022/4/SL/YU/EP/12769573/img-20220417-wa0009-jpg-125x125.jpg,8048981342,Samridhi Herbs,Rudrapur,Udham Singh Nagar,Kg,80/Kg
963,turmeric,Whole Turmeric Bulb,90,shri-balaji-tradingchuru/turmeric-finger.html,https://5.imimg.com/data5/SELLER/Default/2022/2/JN/JK/UA/143575985/0202-125x125.png,7942538509,Shri Balaji Trading,Churu,,Kg,90/Kg
964,turmeric,Salem Double Polished Handpicked Turmeric Bulb,82,thanigaitraders-erode/turmeric-bulb.html,https://5.imimg.com/data5/SELLER/Default/2021/10/BA/DJ/FB/139029980/salem-double-polished-handpicked-turmeric-bulb-125x125.jpg,8046079624,Thanigai Traders,Erode,,Kg,82/Kg
965,turmeric,Turmeric Lakadong Dried Slice,200,narisa/dry-turmeric.html,https://5.imimg.com/data5/SELLER/Default/2021/6/OT/MH/SW/126311231/whatsapp-image-2021-06-03-at-5-48-39-pm-1--125x125.jpeg,8046070660,NA-Risa,Shillong,East Khasi Hills,Kg,200/Kg
966,turmeric,"Organic Turmeric Powder, 500 gm",140,genius-nature-herbs/organic-powder.html,https://5.imimg.com/data5/QI/GC/XZ/SELLER-63958005/turmeric-powder-125x125.jpg,8047312648,Genius Nature Herbs Private Limited,Coimbatore,,Kg,140/Kg
967,turmeric,"Turmeric Products, Finger",140,basilspices-kerala/,https://5.imimg.com/data5/SELLER/Default/2022/6/EX/WK/SP/12164491/bleached-chemical-pulp-125x125.jpg,8048954229,Basil Spices,Ernakulam,,Kg,140/Kg
968,turmeric,"Lakadong Turmeric Slices, 25 Kg",200,sahujiglobalexim/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/9/VC/MD/ND/114297135/lakadong-turmeric-125x125.jpeg,8046078749,Sahuji Global Exim Private Limited,Sibsagar,,Kg,200/Kg
969,turmeric,"Turmeric Polished Finger, For Cooking, 50 kg",75,manglamaaturmeric/natural-turmeric.html,https://5.imimg.com/data5/JM/RO/MY-14510257/whole-turmeric-finger-125x125.jpg,8046046118,Manglamma Turmeric & Agro Services,Wardha,,Kilogram,75/Kilogram
970,turmeric,"Badshah Masala Mundi Lakadong Turmeric Tea Bag Cut (Bulk ex factory rate), 25 kg",225,prexportskolkata/herbal-tea.html,https://5.imimg.com/data5/SELLER/Default/2022/12/BL/MI/IB/37165504/6-125x125.png,8046061177,P R Exports Limited,Kolkata,,Kg,225/Kg
971,turmeric,"Polished Turmeric Bulb, 20 Kg, Bulbs",74,trade-bus/turmeric-bulb.html,https://5.imimg.com/data5/KP/BH/MY-24277778/polished-turmeric-bulb-125x125.jpg,8048955818,Trade Bus,Erode,,Kilogram,74/Kilogram
972,turmeric,"pahadi dried turmeric (kachi haldi), 25 Kg, Finger",220,ipahad/,https://5.imimg.com/data5/SELLER/Default/2023/1/GG/VA/DW/138142396/pahadi-dried-turmeric-kachi-haldi--125x125.jpg,7942552665,Ipahad,Dehradun,,Kg,220/Kg
973,turmeric,"Pravansh Biosciences Dried Turmeric Flakes, For Spices",150,pravanshbiosciences/,https://5.imimg.com/data5/XJ/DV/IE/SELLER-13462135/turmeric-from-vietnam-125x125.jpg,8047305926,Pravansh Biosciences Private Limited,Greater Noida,Gautam Budh Nagar,kg,150/kg
974,turmeric,"Local Turmeric, Finger",24,blossomvalleyenterprise/,https://5.imimg.com/data5/ANDROID/Default/2022/6/ON/AU/DY/152622591/product-jpeg-125x125.jpg,8047649488,Blossom Valley Enterprise,Nagaon,,Kg,24/Kg
975,turmeric,"Kocha Turmeric, 40kgs, Bulb",85,jeev-organo-india/sangli-turmeric.html,https://5.imimg.com/data5/ANDROID/Default/2021/9/IR/KS/ZP/12771398/product-jpeg-125x125.jpg,8048970035,Jeev Organo India Opc Private Limited,New Delhi,,Kg,85/Kg
976,turmeric,"Nizamabad Turmeric, For Cooking",66,arogyaenterprises/turmeric-gatha.html,https://5.imimg.com/data5/DU/HX/UR/SELLER-3006953/unpolished-turmeric-gatha-125x125.jpg,8046049882,Aarogya Enterprises,Nizamabad,,Kg,66/Kg
977,turmeric,"Turmeric Bulb - 2 Quality Salem, 50 Kg",84,ashapura-agrocomm/spices.html,https://5.imimg.com/data5/SELLER/Default/2022/7/RH/WW/XU/88400203/turmeric-bulb-2-quality-salem-125x125.jpeg,7942561031,Ashapura Agrocomm Private Limited,Navi Mumbai,Thane,Kg,84/Kg
978,turmeric,"Double Polished Bold Turmeric Balls, 500 gm",80,naga-trader-scoimbatore/indian-spices.html,https://5.imimg.com/data5/SELLER/Default/2022/3/PO/BM/RS/7264933/double-polished-bold-turmeric-balls--125x125.jpg,8047307775,Naga  Exports,Coimbatore,,Kg,80/Kg
979,turmeric,Yellow Dry Organic Turmeric Powder,250,gjsworldgujrat/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/12/QO/PP/TE/100056367/dry-organic-turmeric-powder-125x125.jpg,8047550148,GJ's World,Ahmedabad,,Kg,250/Kg
980,turmeric,"Lakadong Turmeric, 25 Kg, Slices",210,farmos/organic-spices.html,https://5.imimg.com/data5/SELLER/Default/2023/2/FE/ED/RG/30614721/lakadong-turmeric-125x125.jpg,8047546931,Farmos Private Limited,Agra,,Kg,210/Kg
981,turmeric,"Mganna Natural Amba Haldi (Curcuma Amada) For Skin, Health And Cosmetic Formulation",200,archie-enterprise-gujarat/,https://5.imimg.com/data5/SELLER/Default/2023/1/BS/XU/DX/26424528/amba-4566666-125x125.jpg,8046043973,Archie Enterprise,Ahmedabad,,Kg,200/Kg
982,turmeric,"Black Turmeric Curcuma Caesia, 45",250,biohorticulturenursery/kali-haldi.html,https://5.imimg.com/data5/ANDROID/Default/2022/1/PJ/FT/ZZ/44578591/product-jpeg-125x125.jpg,7942539811,Bio Horticulture Nursery,Hojai,Nagaon,Kg,250/Kg
983,turmeric,"Herbal Amahaldi Powder, 100gm, Packaging Type: Packet",220,padagrohealthcare/herbal-powder.html,https://5.imimg.com/data5/SELLER/Default/2021/10/MK/UE/CJ/60710245/amalhaldi-powder-x1-125x125.jpg,8046074631,Padagro Healthcare LLP,Burhanpur,,Kg,220/Kg
984,turmeric,Turmeric Bulbs,75,agriccosalesexports/indian-spices.html,https://5.imimg.com/data5/SX/HK/ZW/ANDROID-49733339/product-jpeg-125x125.jpg,8047635436,Agricco Sales & Exports,Mumbai,,Kilogram,75/Kilogram
985,turmeric,"Charak Natural Amba Haldi powder, 25",190,maharishicharaknatural/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/6/CR/AH/AS/81366664/amba-haldi-powder-125x125.jpg,8047621695,Maharishi Charak Natural Private Limited,Jaipur,,Kg,190/Kg
986,turmeric,"Turmeric doc, Cattle poultry feed",14,archanatraders-panipat/,https://5.imimg.com/data5/ANDROID/Default/2022/7/YK/OU/DH/36702394/product-jpeg-125x125.jpg,8046046231,Archana Traders,Panipat,,Kg,14/Kg
987,turmeric,"Dried Turmeric Flakes, 25 Kg",250,spice-villa-export/dry-turmeric.html,https://5.imimg.com/data5/SELLER/Default/2022/11/NN/CD/HI/42289930/dried-turmeric-flakes-125x125.JPG,7942533180,Spice Villa Export,Bhavnagar,,Kg,250/Kg
988,turmeric,"PASU MANJAL PASTE, 300gms",200,xeno-life-science/,https://5.imimg.com/data5/SELLER/Default/2022/10/KZ/YV/NK/131035593/pasu-manjal-paste-125x125.jpg,8048959148,Xeno Life Science Private Limited,Chennai,,Pack,200/Pack
989,turmeric,Organic Turmeric Powder,350,rudraksh-herbals/cooking-spices.html,https://5.imimg.com/data5/SELLER/Default/2022/7/JT/DD/GM/116357895/organic-turmeric-powder-125x125.jpg,8048979230,Rudraksh Herbals,Jaipur,,Kg,350/Kg
990,turmeric,"Spicy Pisi Haldi, 500 gm",85,vishal-tradingcompany-kanpur/turmeric-grinding-machine.html,https://5.imimg.com/data5/IOS/Default/2022/1/WN/YF/NM/48785323/product-jpeg-125x125.png,8046038545,M/S Vishal Trading Company,Kanpur,Kanpur Nagar,Kg,85/Kg
991,turmeric,"Curcuma Aromatica,Wild Turmeric Dried,Kasturi Manjal / Kasthuri Manzhal,",155,swathy-naturals/herbal-extract.html,https://5.imimg.com/data5/SELLER/Default/2021/6/YE/UJ/FL/5357063/curcuma-aromatica-125x125.jpg,8046048058,Swathy Naturals,Dindigul,,Kg,155/Kg
992,turmeric,"5K Haldi Powder, 50 gm",7,5k-udyog/haldi-powder.html,https://5.imimg.com/data5/ANDROID/Default/2021/10/RU/PZ/BN/109187084/product-jpeg-125x125.jpg,7942546499,5K Udyog Private Limited,Kolkata,,Packet,7/Packet
993,turmeric,"Salem Turmeric, 25 Kg, Finger",90,vt-ecogreen-technologies/kali-haldi.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/YM/TC/VS/61722027/product-jpeg-125x125.jpg,8046042237,VT Ecogreen Technologies Pvt Ltd,Coimbatore,,Kg,90/Kg
994,turmeric,Turmeric  Gatta,110,earth-expo-company/turmeric-products.html,https://3.imimg.com/data3/AR/FL/MY-1600744/turmeric-bulb-125x125.jpg,8048965831,Earth Expo Company,Bhavnagar,,Kg,110/Kg
995,turmeric,"loose plain Haldi Powder, 25",200,sarvaayush-ayurved-herbals/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2022/2/AZ/FQ/ZP/3187690/100-grams-turmeric-powder-125x125.jpg,8046031403,Sarvaayush Ayurved & Herbals,Pune,,per kg,200/per kg
996,turmeric,Turmeric Finger,90,east-made-spices/whole-spices.html,https://5.imimg.com/data5/QT/HH/BV/SELLER-34643547/turmeric-finger-125x125.png,8048606277,Eastmade Spices & Herbs Private Limited,Unjha,Mehsana,Kilogram,90/Kilogram
997,turmeric,"Turmeric Lakadong Raw, Finger",49,sa-agro-enterprise/turmeric-finger-and-bulb.html,https://5.imimg.com/data5/ANDROID/Default/2022/1/YZ/KG/BV/124444156/product-jpeg-125x125.jpg,8048611589,SA Agro Enterprise,Nagaon,,Kg,49/Kg
998,turmeric,"Yellow Natural Kandhamal Turmeric Powder, Packaging Size: 50kg",90,pepperflakesenterprises/indian-spices.html,https://5.imimg.com/data5/SELLER/Default/2022/1/JX/KF/AU/67799002/kandhamal-turmeric-powder-125x125.JPG,7942549935,Pepperflakes Enterprises,Khordha,Khorda,Kg,90/Kg
999,turmeric,"amba haldi powder, 1 Kg",125,dhaneriyaorganics/turmeric-powder.html,https://5.imimg.com/data5/SELLER/Default/2021/11/YX/YS/LU/10890346/amba-haldi-powder-125x125.jpg,8045911418,Dhaneriya Organics,Jodhpur,,Kg,125/Kg
1000,turmeric,Amba Haldi,92,gjtraders/hill-products.html,https://5.imimg.com/data5/ANDROID/Default/2021/10/MA/XK/FU/52515349/product-jpeg-125x125.jpg,8047635166,G J Traders,Kochi,Ernakulam,Kg,92/Kg
1001,turmeric,"Turmeric whole dry, 25 Kg, Finger",75,amritanjaliayurved-opc-private-limited/whole-spices.html,https://5.imimg.com/data5/SELLER/Default/2023/1/YB/IC/MG/39176239/turmeric-whole-dry-125x125.jpg,7942545410,Amritanjali Ayurved (OPC) Private Limited,Udaipur,,Kg,75/Kg
1002,turmeric,Black Turmeric Finger (Kali Haldi),499,pathwayindia/black-turmeric.html,https://4.imimg.com/data4/OE/WB/ANDROID-24546861/product-125x125.jpeg,8048955349,Pathway India,Phulabani,Kandhamal,Kg,499/Kg
1003,turmeric,"Lakadong turmeric Products, 25 Kg, Finger",250,radharaman-enterprise-hooghly/black-turmeric.html,https://5.imimg.com/data5/SELLER/Default/2023/1/FM/MM/VG/105236237/turmeric-products-125x125.png,8048614871,Ms Radharaman Enterprise,Hooghly,,Kg,250/Kg
1004,turmeric,"Badshah Spicy Shay- E- Aayat Gold Haldi Powder 250GM, 200 gm",13,radhakishangobindram/omjee-spices-pouch-hanger.html,https://5.imimg.com/data5/SELLER/Default/2020/12/BJ/NB/WQ/20567721/shay-e-aayat-gold-haldi-powder-125x125.png,8048971593,Radha Kishan Gobind Ram Limited,Delhi,,Pouch,13/Pouch
